symbol,date,open,high,low,close,volume,adjusted,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
WDC,2020-06-11T00:00:00Z,44.62,44.67,42.33,42.35,8163905,42.35,44.67,42.33,44.62,8163905,0,1
WDC,2020-06-12T00:00:00Z,43.94,44.67,41.77,42.95,5663438,42.95,44.67,41.77,43.94,5663438,0,1
WDC,2020-06-15T00:00:00Z,41.46,43.18,40.77,42.93,5784502,42.93,43.18,40.77,41.46,5784502,0,1
WDC,2020-06-16T00:00:00Z,45.16,46.11,43.63,44.47,5665738,44.47,46.11,43.63,45.16,5665738,0,1
WDC,2020-06-17T00:00:00Z,44.87,44.87,43.51,43.71,3987571,43.71,44.87,43.51,44.87,3987571,0,1
WDC,2020-06-18T00:00:00Z,43.2821,43.5195,42.47,42.82,3975921,42.82,43.5195,42.47,43.2821,3975921,0,1
WDC,2020-06-19T00:00:00Z,43.42,45.0199,43.2,44.39,14270585,44.39,45.0199,43.2,43.42,14270585,0,1
WDC,2020-06-22T00:00:00Z,45.51,45.54,43.75,45.11,5926742,45.11,45.54,43.75,45.51,5926742,0,1
WDC,2020-06-23T00:00:00Z,45.36,45.49,43.3,43.51,5662818,43.51,45.49,43.3,45.36,5662818,0,1
WDC,2020-06-24T00:00:00Z,43.39,43.42,41.93,42.25,5723337,42.25,43.42,41.93,43.39,5723337,0,1
WDC,2020-06-25T00:00:00Z,41.89,42.69,41.37,42.57,4205321,42.57,42.69,41.37,41.89,4205321,0,1
WDC,2020-06-26T00:00:00Z,42.37,42.47,40.71,40.87,5741264,40.87,42.47,40.71,42.37,5741264,0,1
WDC,2020-06-29T00:00:00Z,41.09,42.22,40.6,41.99,3729100,41.99,42.22,40.6,41.09,3729100,0,1
WDC,2020-06-30T00:00:00Z,43.22,44.31,42.82,44.15,6924800,44.15,44.31,42.82,43.22,6924800,0,1
WDC,2020-07-01T00:00:00Z,44.01,44.13,42.05,42.45,6048400,42.45,44.13,42.05,44.01,6048400,0,1
WDC,2020-07-02T00:00:00Z,43.02,43.39,42.19,42.44,3900800,42.44,43.39,42.19,43.02,3900800,0,1
WDC,2020-07-06T00:00:00Z,43.27,43.75,42.55,42.95,4343900,42.95,43.75,42.55,43.27,4343900,0,1
WDC,2020-07-07T00:00:00Z,42.4,42.84,41.5,41.72,4684600,41.72,42.84,41.5,42.4,4684600,0,1
WDC,2020-07-08T00:00:00Z,41.93,42.8,41.59,42.8,3725400,42.8,42.8,41.59,41.93,3725400,0,1
WDC,2020-07-09T00:00:00Z,42.82,43,41.41,42.32,3716400,42.32,43,41.41,42.82,3716400,0,1
WDC,2020-07-10T00:00:00Z,42.12,42.49,41.46,42.31,3259800,42.31,42.49,41.46,42.12,3259800,0,1
WDC,2020-07-13T00:00:00Z,42.7,43.13,41.83,41.85,4530300,41.85,43.13,41.83,42.7,4530300,0,1
WDC,2020-07-14T00:00:00Z,41.38,42.18,40.57,42.05,3878500,42.05,42.18,40.57,41.38,3878500,0,1
WDC,2020-07-15T00:00:00Z,42.99,44.18,42.68,44.07,4840700,44.07,44.18,42.68,42.99,4840700,0,1
WDC,2020-07-16T00:00:00Z,43.5,44.26,43.19,43.8,3271200,43.8,44.26,43.19,43.5,3271200,0,1
WDC,2020-07-17T00:00:00Z,44.15,44.15,43.04,43.4,2285400,43.405,44.15,43.04,44.15,2285400,0,1
WDC,2020-07-20T00:00:00Z,43.1,43.87,42.77,43.58,3089633,43.58,43.87,42.77,43.1,3089633,0,1
WDC,2020-07-21T00:00:00Z,43.96,44.96,43.81,44.17,4088821,44.17,44.96,43.81,43.96,4088821,0,1
WDC,2020-07-22T00:00:00Z,44.1,44.24,43.48,43.96,3254885,43.96,44.24,43.48,44.1,3254885,0,1
WDC,2020-07-23T00:00:00Z,43.9428,47.39,43.92,46.16,11060838,46.16,47.39,43.92,43.9428,11060838,0,1
WDC,2020-07-24T00:00:00Z,45.36,45.45,42.71,42.85,8032813,42.85,45.45,42.71,45.36,8032813,0,1
WDC,2020-07-27T00:00:00Z,43.24,43.755,42.55,43.73,3958238,43.73,43.755,42.55,43.24,3958238,0,1
WDC,2020-07-28T00:00:00Z,43.4,43.83,42.77,42.85,3130970,42.85,43.83,42.77,43.4,3130970,0,1
WDC,2020-07-29T00:00:00Z,42.09,42.95,41.84,42.42,5388698,42.42,42.95,41.84,42.09,5388698,0,1
WDC,2020-07-30T00:00:00Z,41.89,42.805,41.39,42.76,3518323,42.76,42.805,41.39,41.89,3518323,0,1
WDC,2020-07-31T00:00:00Z,42.91,43.14,42.03,43.1,3884499,43.1,43.14,42.03,42.91,3884499,0,1
WDC,2020-08-03T00:00:00Z,43.15,43.985,42.41,43.9,4065199,43.9,43.985,42.41,43.15,4065199,0,1
WDC,2020-08-04T00:00:00Z,43.43,44.78,43.37,44.76,3705400,44.76,44.78,43.37,43.43,3705400,0,1
WDC,2020-08-05T00:00:00Z,45.02,45.36,44.0638,44.47,6667662,44.47,45.36,44.0638,45.02,6667662,0,1
WDC,2020-08-06T00:00:00Z,39.1,39.2112,36.9,37.3,33840386,37.3,39.2112,36.9,39.1,33840386,0,1
WDC,2020-08-07T00:00:00Z,37.39,37.9,36.5,36.995,10250035,36.995,37.9,36.5,37.39,10250035,0,1
WDC,2020-08-10T00:00:00Z,37.2,37.78,36.72,37.36,7860907,37.36,37.78,36.72,37.2,7860907,0,1
WDC,2020-08-11T00:00:00Z,37.51,38.13,36.88,36.98,6146691,36.98,38.13,36.88,37.51,6146691,0,1
WDC,2020-08-12T00:00:00Z,37.31,37.32,36.51,36.77,6282319,36.77,37.32,36.51,37.31,6282319,0,1
WDC,2020-08-13T00:00:00Z,36.4,36.585,35.63,35.74,8348437,35.74,36.585,35.63,36.4,8348437,0,1
WDC,2020-08-14T00:00:00Z,35.7,36.07,35.42,35.74,4911389,35.74,36.07,35.42,35.7,4911389,0,1
WDC,2020-08-17T00:00:00Z,35.91,36.05,35.46,35.6,3302401,35.6,36.05,35.46,35.91,3302401,0,1
WDC,2020-08-18T00:00:00Z,35.66,35.66,34.57,34.71,6237590,34.71,35.66,34.57,35.66,6237590,0,1
WDC,2020-08-19T00:00:00Z,34.9,35.27,34.34,34.45,5148368,34.45,35.27,34.34,34.9,5148368,0,1
WDC,2020-08-20T00:00:00Z,33.8,34.37,33.6,34.1,4880406,34.1,34.37,33.6,33.8,4880406,0,1
WDC,2020-08-21T00:00:00Z,33.7104,33.9318,33.53,33.71,5072780,33.71,33.9318,33.53,33.7104,5072780,0,1
WDC,2020-08-24T00:00:00Z,33.96,34.63,33.73,34.54,5653514,34.54,34.63,33.73,33.96,5653514,0,1
WDC,2020-08-25T00:00:00Z,34.8,35.44,34.21,34.31,4871448,34.31,35.44,34.21,34.8,4871448,0,1
WDC,2020-08-26T00:00:00Z,34.61,34.61,34.04,34.295,4202346,34.295,34.61,34.04,34.61,4202346,0,1
WDC,2020-08-27T00:00:00Z,34.5916,35.34,33.88,35.24,6727872,35.24,35.34,33.88,34.5916,6727872,0,1
WDC,2020-08-28T00:00:00Z,35.46,37.86,35.36,37.84,11744283,37.84,37.86,35.36,35.46,11744283,0,1
WDC,2020-08-31T00:00:00Z,37.68,38.53,37.16,38.42,9257805,38.42,38.53,37.16,37.68,9257805,0,1
WDC,2020-09-01T00:00:00Z,38.0535,38.34,36.83,37.34,5965388,37.34,38.34,36.83,38.0535,5965388,0,1
WDC,2020-09-02T00:00:00Z,37.6917,39.26,37.68,38.86,7418189,38.86,39.26,37.68,37.6917,7418189,0,1
WDC,2020-09-03T00:00:00Z,38.56,38.81,36.7,37.71,7364717,37.71,38.81,36.7,38.56,7364717,0,1
WDC,2020-09-04T00:00:00Z,37.69,38.38,37.09,38.16,7504894,38.16,38.38,37.09,37.69,7504894,0,1
WDC,2020-09-08T00:00:00Z,37.03,37.52,36.41,36.45,5720266,36.45,37.52,36.41,37.03,5720266,0,1
WDC,2020-09-09T00:00:00Z,36.68,36.85,35.63,36.55,5987493,36.55,36.85,35.63,36.68,5987493,0,1
WDC,2020-09-10T00:00:00Z,36.8,37.19,36.04,36.25,5181046,36.25,37.19,36.04,36.8,5181046,0,1
WDC,2020-09-11T00:00:00Z,36.5,37.81,36.26,37.37,6350171,37.37,37.81,36.26,36.5,6350171,0,1
WDC,2020-09-14T00:00:00Z,38,39,38,38.94,6047201,38.94,39,38,38,6047201,0,1
WDC,2020-09-15T00:00:00Z,39.09,39.09,37.58,37.785,4986474,37.785,39.09,37.58,39.09,4986474,0,1
WDC,2020-09-16T00:00:00Z,38.09,39.39,38.01,38.785,6011343,38.785,39.39,38.01,38.09,6011343,0,1
WDC,2020-09-17T00:00:00Z,37.79,38.71,37.4,38.28,4082494,38.28,38.71,37.4,37.79,4082494,0,1
WDC,2020-09-18T00:00:00Z,38.34,38.39,36.69,37.21,6720228,37.21,38.39,36.69,38.34,6720228,0,1
WDC,2020-09-21T00:00:00Z,36.415,36.47,35.565,36.09,4837610,36.09,36.47,35.565,36.415,4837610,0,1
WDC,2020-09-22T00:00:00Z,36.39,36.62,35.99,36.47,3351434,36.47,36.62,35.99,36.39,3351434,0,1
WDC,2020-09-23T00:00:00Z,38.67,41.12,38.56,38.92,13628613,38.92,41.12,38.56,38.67,13628613,0,1
WDC,2020-09-24T00:00:00Z,38.45,38.64,37.41,37.53,5381953,37.53,38.64,37.41,38.45,5381953,0,1
WDC,2020-09-25T00:00:00Z,37.38,38.51,36.95,38.47,3851626,38.47,38.51,36.95,37.38,3851626,0,1
WDC,2020-09-28T00:00:00Z,38.8466,39.24,38.3975,38.62,5223753,38.62,39.24,38.3975,38.8466,5223753,0,1
WDC,2020-09-29T00:00:00Z,38.45,40.05,38.45,39.32,6681799,39.32,40.05,38.45,38.45,6681799,0,1
WDC,2020-09-30T00:00:00Z,37.78,38.0151,36.47,36.55,14137993,36.55,38.0151,36.47,37.78,14137993,0,1
WDC,2020-10-01T00:00:00Z,36.81,37.026,36.09,36.33,7795541,36.33,37.026,36.09,36.81,7795541,0,1
WDC,2020-10-02T00:00:00Z,35.5,36.58,35.29,35.96,5366568,35.96,36.58,35.29,35.5,5366568,0,1
WDC,2020-10-05T00:00:00Z,36.23,36.94,36.2,36.57,5200353,36.57,36.94,36.2,36.23,5200353,0,1
WDC,2020-10-06T00:00:00Z,36.63,37.12,36.17,36.26,4740294,36.26,37.12,36.17,36.63,4740294,0,1
WDC,2020-10-07T00:00:00Z,36.99,37.815,36.71,37.55,5259611,37.55,37.815,36.71,36.99,5259611,0,1
WDC,2020-10-08T00:00:00Z,37.975,38.82,37.89,38.7,4612982,38.7,38.82,37.89,37.975,4612982,0,1
WDC,2020-10-09T00:00:00Z,39.34,39.55,37.97,38.12,4724386,38.12,39.55,37.97,39.34,4724386,0,1
WDC,2020-10-12T00:00:00Z,38.08,38.46,37.6,38.32,5258784,38.32,38.46,37.6,38.08,5258784,0,1
WDC,2020-10-13T00:00:00Z,38.46,38.99,37.74,37.85,4253997,37.85,38.99,37.74,38.46,4253997,0,1
WDC,2020-10-14T00:00:00Z,38.1,38.34,37.63,37.73,3482488,37.73,38.34,37.63,38.1,3482488,0,1
WDC,2020-10-15T00:00:00Z,37.16,38.03,36.835,38,3676308,38,38.03,36.835,37.16,3676308,0,1
WDC,2020-10-16T00:00:00Z,38.09,38.91,37.58,37.94,17427812,37.94,38.91,37.58,38.09,17427812,0,1
WDC,2020-10-19T00:00:00Z,38.25,41.9552,38.04,40.92,17145050,40.92,41.9552,38.04,38.25,17145050,0,1
WDC,2020-10-20T00:00:00Z,40.9,41.84,40.8032,41.41,7437669,41.41,41.84,40.8032,40.9,7437669,0,1
WDC,2020-10-21T00:00:00Z,41.78,42.52,41.69,42.06,6871254,42.06,42.52,41.69,41.78,6871254,0,1
WDC,2020-10-22T00:00:00Z,42.09,43.77,41.65,42.94,6104819,42.94,43.77,41.65,42.09,6104819,0,1
WDC,2020-10-23T00:00:00Z,42.51,42.74,41.31,41.72,6695990,41.72,42.74,41.31,42.51,6695990,0,1
WDC,2020-10-26T00:00:00Z,41.34,41.47,39.84,40.495,4886861,40.495,41.47,39.84,41.34,4886861,0,1
WDC,2020-10-27T00:00:00Z,40.33,40.76,40,40.32,4004552,40.32,40.76,40,40.33,4004552,0,1
WDC,2020-10-28T00:00:00Z,38.63,39.6,38.5997,38.81,5631707,38.81,39.6,38.5997,38.63,5631707,0,1
WDC,2020-10-29T00:00:00Z,38.05,38.72,37.38,38.11,6438434,38.11,38.72,37.38,38.05,6438434,0,1
WDC,2020-10-30T00:00:00Z,37.98,38.24,36.97,37.73,5068947,37.73,38.24,36.97,37.98,5068947,0,1
WDC,2020-11-02T00:00:00Z,38.09,38.09,36.59,37.03,5401003,37.03,38.09,36.59,38.09,5401003,0,1
WDC,2020-11-03T00:00:00Z,37.63,38.085,37.31,37.48,4316659,37.48,38.085,37.31,37.63,4316659,0,1
WDC,2020-11-04T00:00:00Z,37.81,37.93,36.7,37.51,4179872,37.51,37.93,36.7,37.81,4179872,0,1
WDC,2020-11-05T00:00:00Z,37.75,39.24,37.73,39.15,4546694,39.15,39.24,37.73,37.75,4546694,0,1
WDC,2020-11-06T00:00:00Z,39.3,40.065,39.1,39.81,3048502,39.81,40.065,39.1,39.3,3048502,0,1
WDC,2020-11-09T00:00:00Z,41.5,42.96,41.16,41.48,5957574,41.48,42.96,41.16,41.5,5957574,0,1
WDC,2020-11-10T00:00:00Z,41.4,41.9,40.91,41.27,3961671,41.27,41.9,40.91,41.4,3961671,0,1
WDC,2020-11-11T00:00:00Z,41.67,41.9299,40.3601,40.6,3642383,40.6,41.9299,40.3601,41.67,3642383,0,1
WDC,2020-11-12T00:00:00Z,40.28,40.46,38.96,39.31,4068725,39.31,40.46,38.96,40.28,4068725,0,1
WDC,2020-11-13T00:00:00Z,39.8,41.57,39.65,41.47,4985142,41.47,41.57,39.65,39.8,4985142,0,1
WDC,2020-11-16T00:00:00Z,42.64,43.59,42.19,43.58,5560313,43.58,43.59,42.19,42.64,5560313,0,1
WDC,2020-11-17T00:00:00Z,43.02,43.17,42.16,42.72,3662032,42.72,43.17,42.16,43.02,3662032,0,1
WDC,2020-11-18T00:00:00Z,42.82,43.43,42.47,42.49,3907046,42.49,43.43,42.47,42.82,3907046,0,1
WDC,2020-11-19T00:00:00Z,42.14,42.67,41.8,42.61,2612719,42.61,42.67,41.8,42.14,2612719,0,1
WDC,2020-11-20T00:00:00Z,42.58,43.16,42.4,42.42,2584352,42.42,43.16,42.4,42.58,2584352,0,1
WDC,2020-11-23T00:00:00Z,42.78,44.74,42.61,44.48,5795055,44.48,44.74,42.61,42.78,5795055,0,1
WDC,2020-11-24T00:00:00Z,45.09,45.95,44.65,45.84,4480388,45.84,45.95,44.65,45.09,4480388,0,1
WDC,2020-11-25T00:00:00Z,45.51,45.63,44.4501,45.26,3207727,45.26,45.63,44.4501,45.51,3207727,0,1
WDC,2020-11-27T00:00:00Z,45.29,46.22,45.29,45.85,2118507,45.85,46.22,45.29,45.29,2118507,0,1
WDC,2020-11-30T00:00:00Z,45.97,46.54,44.74,44.88,4834136,44.88,46.54,44.74,45.97,4834136,0,1
WDC,2020-12-01T00:00:00Z,45.47,48.1189,45.36,47.27,6658107,47.27,48.1189,45.36,45.47,6658107,0,1
WDC,2020-12-02T00:00:00Z,47.16,47.92,46.93,47.72,4515969,47.72,47.92,46.93,47.16,4515969,0,1
WDC,2020-12-03T00:00:00Z,48.12,49.0102,47.64,48.48,4704588,48.48,49.0102,47.64,48.12,4704588,0,1
WDC,2020-12-04T00:00:00Z,49,51.82,48.91,51.75,6454364,51.75,51.82,48.91,49,6454364,0,1
WDC,2020-12-07T00:00:00Z,51.9352,52.49,50.95,51.14,4720829,51.14,52.49,50.95,51.9352,4720829,0,1
WDC,2020-12-08T00:00:00Z,50.81,52.46,50.7683,52.42,3601833,52.42,52.46,50.7683,50.81,3601833,0,1
WDC,2020-12-09T00:00:00Z,52.6,53.21,50.6,51.1,4666266,51.1,53.21,50.6,52.6,4666266,0,1
WDC,2020-12-10T00:00:00Z,49.985,51.96,49.91,51.61,3740601,51.61,51.96,49.91,49.985,3740601,0,1
WDC,2020-12-11T00:00:00Z,50.68,51.71,50.56,51.09,3134564,51.09,51.71,50.56,50.68,3134564,0,1
WDC,2020-12-14T00:00:00Z,51.795,52.3933,51.04,51.14,3596360,51.14,52.3933,51.04,51.795,3596360,0,1
WDC,2020-12-15T00:00:00Z,52.18,53.59,51.88,53.58,4891682,53.58,53.59,51.88,52.18,4891682,0,1
WDC,2020-12-16T00:00:00Z,53.7014,53.94,52.86,53.02,2985225,53.02,53.94,52.86,53.7014,2985225,0,1
WDC,2020-12-17T00:00:00Z,53.35,53.51,52.862,53.46,2997471,53.46,53.51,52.862,53.35,2997471,0,1
WDC,2020-12-18T00:00:00Z,53.6409,54.59,52.96,53.19,6978013,53.19,54.59,52.96,53.6409,6978013,0,1
WDC,2020-12-21T00:00:00Z,51.615,52.46,51.45,52.21,3817443,52.21,52.46,51.45,51.615,3817443,0,1
WDC,2020-12-22T00:00:00Z,52.21,52.385,49.68,49.72,4115432,49.72,52.385,49.68,52.21,4115432,0,1
WDC,2020-12-23T00:00:00Z,49.95,50.6,49.41,49.93,2685488,49.93,50.6,49.41,49.95,2685488,0,1
WDC,2020-12-24T00:00:00Z,50.31,50.375,49.35,49.92,1224521,49.92,50.375,49.35,50.31,1224521,0,1
WDC,2020-12-28T00:00:00Z,50.59,50.97,49.63,50.06,2741055,50.06,50.97,49.63,50.59,2741055,0,1
WDC,2020-12-29T00:00:00Z,50.64,50.64,48.23,48.29,4622375,48.29,50.64,48.23,50.64,4622375,0,1
WDC,2020-12-30T00:00:00Z,48.28,50.29,48.28,49.53,3965382,49.53,50.29,48.28,48.28,3965382,0,1
WDC,2020-12-31T00:00:00Z,49.9,55.95,49.81,55.39,15479810,55.39,55.95,49.81,49.9,15479810,0,1
WDC,2021-01-04T00:00:00Z,54.95,55.32,52.04,52.23,7498225,52.23,55.32,52.04,54.95,7498225,0,1
WDC,2021-01-05T00:00:00Z,52.66,54.01,52.65,53.06,3869985,53.06,54.01,52.65,52.66,3869985,0,1
WDC,2021-01-06T00:00:00Z,53.045,54.6,52.64,53.41,4521080,53.41,54.6,52.64,53.045,4521080,0,1
WDC,2021-01-07T00:00:00Z,54.0965,55.39,53.91,54.74,4404521,54.74,55.39,53.91,54.0965,4404521,0,1
WDC,2021-01-08T00:00:00Z,55.39,55.45,51.27,51.82,7544368,51.82,55.45,51.27,55.39,7544368,0,1
WDC,2021-01-11T00:00:00Z,50.85,52.1951,50.61,51.56,3540138,51.56,52.1951,50.61,50.85,3540138,0,1
WDC,2021-01-12T00:00:00Z,51.49,51.73,49.75,49.9,4909360,49.9,51.73,49.75,51.49,4909360,0,1
WDC,2021-01-13T00:00:00Z,49.49,49.75,48.62,49.47,6435153,49.47,49.75,48.62,49.49,6435153,0,1
WDC,2021-01-14T00:00:00Z,49.56,51.13,48.94,50.37,4606717,50.37,51.13,48.94,49.56,4606717,0,1
WDC,2021-01-15T00:00:00Z,50.19,52.12,49.98,51.21,5866794,51.21,52.12,49.98,50.19,5866794,0,1
WDC,2021-01-19T00:00:00Z,51.48,52.16,50.7,51.99,3607320,51.99,52.16,50.7,51.48,3607320,0,1
WDC,2021-01-20T00:00:00Z,52.58,52.92,51.3762,51.82,2937487,51.82,52.92,51.3762,52.58,2937487,0,1
WDC,2021-01-21T00:00:00Z,51.87,53.8398,51.83,53.51,4356402,53.51,53.8398,51.83,51.87,4356402,0,1
WDC,2021-01-22T00:00:00Z,52.08,52.36,50.16,50.71,5237347,50.71,52.36,50.16,52.08,5237347,0,1
WDC,2021-01-25T00:00:00Z,50.7,51.36,50.1701,51.28,3260978,51.28,51.36,50.1701,50.7,3260978,0,1
WDC,2021-01-26T00:00:00Z,51.79,52.6,51.485,52.06,3656701,52.06,52.6,51.485,51.79,3656701,0,1
WDC,2021-01-27T00:00:00Z,51,55.44,50.78,53.19,8690161,53.19,55.44,50.78,51,8690161,0,1
WDC,2021-01-28T00:00:00Z,53.55,53.88,52.074,52.65,6740324,52.65,53.88,52.074,53.55,6740324,0,1
WDC,2021-01-29T00:00:00Z,58.66,60.68,55.12,56.43,15496407,56.43,60.68,55.12,58.66,15496407,0,1
XRX,2020-01-31T00:00:00Z,36.73,36.76,35.46,35.57,2335861,33.6806421642,34.8074333977,33.5764849913,34.779026896,2335861,0,1
XRX,2020-02-03T00:00:00Z,35.65,36.98,35.64,36.29,1839516,34.3623982046,35.0157477433,33.7469240014,33.7563928353,1839516,0,1
XRX,2020-02-04T00:00:00Z,36.95,37.38,36.45,36.57,2661926,34.6275255537,35.3945010991,34.5138995469,34.9873412417,2661926,0,1
XRX,2020-02-05T00:00:00Z,36.99,37.785,36.86,37.62,2328426,35.6217531126,35.7779888719,34.9021217366,35.0252165772,2328426,0,1
XRX,2020-02-06T00:00:00Z,38,38.2,37.61,37.68,2313740,35.678566116,36.1709454785,35.6122842787,35.9815688006,2313740,0,1
XRX,2020-02-07T00:00:00Z,37.47,37.5,36.8,37.17,1597529,35.1956555873,35.5081271059,34.8453087332,35.4797206042,1597529,0,1
XRX,2020-02-10T00:00:00Z,37,38.07,36.87,37.69,1303904,35.6880349499,36.0478506379,34.9115905705,35.0346854111,1303904,0,1
XRX,2020-02-11T00:00:00Z,37.73,38.25,37.43,37.51,1539131,35.5175959398,36.218289648,35.4418452686,35.7259102855,1539131,0,1
XRX,2020-02-12T00:00:00Z,37.79,38.69,37.65,38.19,2276815,36.1614766446,36.6349183394,35.6501596143,35.7827232888,2276815,0,1
XRX,2020-02-13T00:00:00Z,37.96,38.26,37.58,38.21,2121791,36.1804143124,36.2277584819,35.583877777,35.943693465,2121791,0,1
XRX,2020-02-14T00:00:00Z,38.35,38.41,37.66,37.82,1333500,35.8111297905,36.3697909903,35.6596284482,36.3129779869,1333500,0,1
XRX,2020-02-18T00:00:00Z,37.42,37.57,37.15,37.22,1526643,35.2429997568,35.5744089431,35.1767179196,35.4323764347,1526643,0,1
XRX,2020-02-19T00:00:00Z,37.37,37.55,36.77,36.77,1586046,34.8169022316,35.5554712754,34.8169022316,35.3850322652,1586046,0,1
XRX,2020-02-20T00:00:00Z,36.65,37.14,36.47,36.78,1696612,34.8263710654,35.1672490857,34.5328372147,34.7032762248,1696612,0,1
XRX,2020-02-21T00:00:00Z,36.53,36.55,35.88,36.34,1882292,34.4097423741,34.6085878859,33.9741760149,34.5896502181,1882292,0,1
XRX,2020-02-24T00:00:00Z,35.28,35.34,34.14,34.86,3214134,33.0083549576,33.4628589846,32.3265989172,33.4060459812,3214134,0,1
XRX,2020-02-25T00:00:00Z,35.95,36.58,35.59,36.46,8618205,34.5233683808,34.6369943876,33.699579832,34.0404578522,8618205,0,1
XRX,2020-02-26T00:00:00Z,36.82,37.12,35.73,35.73,3672815,33.8321435065,35.1483114179,33.8321435065,34.864246401,3672815,0,1
XRX,2020-02-27T00:00:00Z,34.87,35.35,33.7,33.83,3436425,32.0330650665,33.4723278185,31.9099702258,33.0178237915,3436425,0,1
XRX,2020-02-28T00:00:00Z,32.74,33.36,31.08,32.2,5711861,30.4896451416,31.5880298734,29.4291357454,31.0009621719,5711861,0,1
XRX,2020-03-02T00:00:00Z,32.35,33.52,32.06,33.51,4163210,31.7300623818,31.7395312157,30.3570814671,30.63167765,4163210,0,1
XRX,2020-03-03T00:00:00Z,33.52,34.1,30.94,31.87,3121422,30.1771736231,32.2887235816,29.2965720708,31.7395312157,3121422,0,1
XRX,2020-03-04T00:00:00Z,32.32,33.75,31.7,33.69,3264550,31.9005013919,31.9573143953,30.0162034468,30.6032711483,3264550,0,1
XRX,2020-03-05T00:00:00Z,32.42,32.67,31.3,31.66,3017231,29.9783281113,30.9346803346,29.637450091,30.6979594873,3017231,0,1
XRX,2020-03-06T00:00:00Z,30.6,31.47,30.41,31.29,2078489,29.6279812571,29.7984202673,28.7947238744,28.9746317184,2078489,0,1
XRX,2020-03-09T00:00:00Z,29.3,29.74,27.41,27.5,2124228,26.039293211,28.1603120034,25.9540737059,27.7436833121,2124228,0,1
XRX,2020-03-10T00:00:00Z,28.54,29.04,27.07,28.7,2750981,27.1755532784,27.4974936308,25.6321333535,27.024051936,2750981,0,1
XRX,2020-03-11T00:00:00Z,27.75,28.56,27.08,27.84,4413315,26.3612335634,27.0429896038,25.6416021874,26.2760140584,4413315,0,1
XRX,2020-03-12T00:00:00Z,26.1,26.61,23.59,23.9,2269752,22.6305130088,25.1965669943,22.3369791581,24.7136564657,2269752,0,1
XRX,2020-03-13T00:00:00Z,25.64,25.98,22.07,23.96,3336107,22.6873260122,24.600030459,20.897716406,24.2780901065,3336107,0,1
XRX,2020-03-16T00:00:00Z,17,21.87,17,19.94,2889826,18.8808547864,20.7083397282,16.0970176213,16.0970176213,2889826,0,1
XRX,2020-03-17T00:00:00Z,20.39,22.19,18.44,19.68,4115046,18.6346651052,21.0113424128,17.4605297022,19.3069523117,4115046,0,1
XRX,2020-03-18T00:00:00Z,18.17,18.71,15.31,15.98,3430851,15.1311965641,17.7161882174,14.4967846931,17.204871187,3430851,0,1
XRX,2020-03-19T00:00:00Z,15.81,18.25,15.01,17.46,2828725,16.5325839805,17.2806218582,14.2127196762,14.9702263878,2828725,0,1
XRX,2020-03-20T00:00:00Z,17.88,18.52,16.31,16.45,3262206,15.5762317571,17.5362803734,15.4436680826,16.9302750041,3262206,0,1
XRX,2020-03-23T00:00:00Z,16.33,17,15.45,16.11,3102057,15.2542914047,16.0970176213,14.6293483676,15.4626057504,3102057,0,1
XRX,2020-03-24T00:00:00Z,17.48,18.14,17.01,17.53,3171509,16.5988658178,17.1764646854,16.1064864552,16.5515216483,3171509,0,1
XRX,2020-03-25T00:00:00Z,17.69,19.65,15.88,18.62,5421853,17.6309687123,18.6062586035,15.0365082251,16.7503671601,5421853,0,1
XRX,2020-03-26T00:00:00Z,19.06,20.52,18.77,19.67,4289598,18.6251962713,19.4300471523,17.7730012207,18.0475974037,4289598,0,1
XRX,2020-03-27T00:00:00Z,19.03,19.3,17.51,17.66,3945320,16.9586815058,18.533553401,16.8146383446,18.2742757109,3945320,0.25,1
XRX,2020-03-30T00:00:00Z,17.75,18.08,16.94,17.95,2335255,17.2371649507,17.362002357,16.2672743323,17.0451074025,2335255,0,1
XRX,2020-03-31T00:00:00Z,17.78,19.58,17.63,18.94,4503293,18.1878498142,18.8024339685,16.9298728735,17.0739160347,4503293,0,1
XRX,2020-04-01T00:00:00Z,17.74,18.98,17.3,17.6,4312697,16.9010642413,18.2262613239,16.612977919,17.035504525,4312697,0,1
XRX,2020-04-02T00:00:00Z,17.45,19.17,16.9,18.48,6636964,17.7461174534,18.4087159947,16.2288628226,16.7570210802,6636964,0,1
XRX,2020-04-03T00:00:00Z,18.21,18.83,16.66,16.9,4968523,16.2288628226,18.0822181627,15.9983937648,17.4868397633,4968523,0,1
XRX,2020-04-06T00:00:00Z,18,18.89,17.85,18.71,2869418,17.9669836338,18.1398354272,17.1411361766,17.2851793377,2869418,0,1
XRX,2020-04-07T00:00:00Z,20,20.76,18.4,18.61,3662329,17.8709548597,19.9355735028,17.6692944341,19.2057548197,3662329,0,1
XRX,2020-04-08T00:00:00Z,18.96,19.69,18.71,19.26,3280335,18.4951418913,18.90806562,17.9669836338,18.207055569,3280335,0,1
XRX,2020-04-09T00:00:00Z,19.83,20.56,19.1,19.36,3924974,18.5911706654,19.7435159546,18.3414958528,19.0425059037,3924974,0,1
XRX,2020-04-13T00:00:00Z,19.5,19.5,17.8,18.19,2931035,17.4676340085,18.7256109492,17.0931217895,18.7256109492,2931035,0,1
